Morning star rating,Value Research rating,1 month return,NAV,1 Year return,3 Year Return,Minimum investment,AUM,Risk,AMC_aditya birla sun life mutual fund,AMC_axis mutual fund,AMC_bajaj finserv mutual fund,AMC_bandhan mutual fund,AMC_bank of india mutual fund,AMC_baroda bnp paribas mutual fund,AMC_canara robeco mutual fund,AMC_dsp mutual fund,AMC_edelweiss mutual fund,AMC_franklin templeton mutual fund,AMC_hdfc mutual fund,AMC_hsbc mutual fund,AMC_icici prudential mutual fund,AMC_invesco mutual fund,AMC_jm financial mutual fund,AMC_kotak mahindra mutual fund,AMC_lic mutual fund,AMC_mahindra manulife mutual fund,AMC_mirae asset mutual fund,AMC_motilal oswal mutual fund,AMC_navi mutual fund,AMC_nippon india mutual fund,AMC_pgim india mutual fund,AMC_ppfas mutual fund,AMC_quant mutual fund,AMC_samco mutual fund,AMC_sbi mutual fund,AMC_sundaram mutual fund,AMC_tata mutual fund,AMC_taurus mutual fund,AMC_union mutual fund,AMC_uti mutual fund,AMC_whiteoak capital mutual fund,Category_Equity,Category_Hybrid,Category_Other
3,3,3.31,341.82,61.86,33.81,100.0,5500.38,Very High,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,6.0,142.68,46.47,20.55,500.0,17488.27,Moderate ,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,6.17,23.23,38.85,18.31,100.0,97.09,Moderately High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,5,5.81,221.34,41.73,28.18,100.0,14329.6,Moderately High ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,4,5.46,1920.59,41.77,26.87,100.0,63436.49,Moderate ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,4,5.29,1393.78,44.32,24.68,500.0,16422.31,Moderate ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,2,2.01,14.75,19.94,10.39,500.0,43.22,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2,3.4,16.65,27.47,13.65,500.0,67.65,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,2,5.5,132.0,40.45,20.2,500.0,16465.39,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,7.59,1414.49,55.03,25.87,100.0,12713.29,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2,1,0.93,55.46,7.36,4.67,500.0,146.19,Moderate,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,2.28,13.98,23.26,0.0,500.0,2261.78,Very High,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,0.66,21.05,7.53,5.43,500.0,593.99,Moderate,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,3,1.24,29.95,10.21,6.75,100.0,141.01,Low to Moderate,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,6.66,18.17,51.08,0.0,100.0,1509.96,Very High,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,6.88,79.21,40.49,16.89,100.0,1686.82,Moderate ,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,5.11,45.61,29.29,13.49,100.0,19.01,High,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,2,1.59,55.78,72.37,32.54,100.0,1964.83,Very High,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,0,4.03,39.67,22.4,10.91,100.0,20.31,High,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,2,2.75,23.74,20.56,9.4,100.0,2321.9,Moderately High,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,5.32,10.34,0.0,0.0,100.0,248.14,Very High,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,3,2.03,32.17,13.72,7.7,100.0,6.6,Moderately High,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,2,2.99,149.79,49.37,24.37,500.0,2453.3,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3,0,3.77,279.79,54.04,32.28,500.0,3843.1,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4,3,6.16,45.74,42.81,25.19,100.0,4141.5,Very High,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,6.78,100.38,58.8,26.58,100.0,7400.59,High ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,4,2.4,20.37,20.17,12.22,100.0,10207.51,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,6.07,16.63,32.67,15.24,100.0,69.25,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,4,0.54,13.62,7.58,5.79,150.0,11802.18,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,4.16,19.25,57.03,0.0,150.0,574.64,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2,3,6.42,45.76,35.27,18.62,500.0,4806.05,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4,5,4.88,90.38,35.65,22.62,100.0,32884.4,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,6.15,304.3,44.0,28.88,100.0,38115.28,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,3,5.87,528.06,50.0,19.03,100.0,8647.95,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,5,5.74,182.06,47.84,31.17,100.0,60999.55,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,5.41,43.23,24.95,13.89,500.0,170.57,Very High,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1.09,10.83,9.2,1.78,500.0,16.86,Very High,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,5.42,68.45,31.44,4.37,500.0,3519.93,Very High,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,6.21,16.34,41.08,0.0,500.0,1393.45,Very High,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,6.16,28.57,47.66,20.93,500.0,1443.47,High ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,0,7.15,296.78,47.96,21.04,500.0,2758.15,High ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,2.74,23.27,35.32,16.9,500.0,719.51,Moderately High ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,7.0,96.99,43.98,17.87,500.0,967.05,Moderate ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,3,3.18,371.87,60.55,34.92,100.0,7638.02,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,2,0.5,13.13,7.1,5.6,1000.0,141.62,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,1.8,79.29,10.61,5.78,1000.0,50.81,Moderately High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,2,4.54,198.1,30.37,12.97,1000.0,558.75,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.08,12.02,0.0,0.0,1000.0,1040.35,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,4.24,17.53,61.66,0.0,1000.0,1067.47,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5,0,2.34,718.62,39.69,21.55,1000.0,11262.23,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5,5,5.69,95.71,43.68,21.85,1000.0,1145.27,Moderately High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,2.84,17.38,50.39,0.0,1000.0,1403.36,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,7.37,19.37,59.8,0.0,1000.0,1586.21,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,3.43,21.89,65.93,0.0,1000.0,2118.86,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,5.56,16.21,43.33,0.0,1000.0,2179.33,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5,5,2.56,442.13,33.07,18.36,1000.0,2300.31,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,3.43,16.02,0.0,0.0,1000.0,2351.29,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,5,0.54,11.26,7.12,0.0,1000.0,242.73,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,2,0.56,39.15,6.98,5.85,1000.0,2486.01,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,5,5.08,282.99,54.5,30.86,1000.0,25534.99,Very High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,3.45,25.4,51.23,32.37,1000.0,2702.18,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3,5,7.55,140.8,47.9,24.84,1000.0,2725.26,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,3.85,37.67,48.24,27.9,1000.0,333.92,Moderately High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,3.93,11.97,0.0,0.0,1000.0,338.19,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5,5,2.22,129.58,51.81,27.1,1000.0,3706.81,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,8.13,17.62,61.75,0.0,1000.0,431.52,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,5.97,14.08,40.64,0.0,1000.0,457.59,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,3.39,14.59,0.0,0.0,1000.0,478.96,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,6.67,17.65,49.65,0.0,1000.0,655.36,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,3.68,109.73,51.26,24.75,1000.0,7709.73,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
5,5,2.72,246.75,50.02,30.17,1000.0,9367.38,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,4,0.78,11.24,7.26,0.0,1000.0,99.62,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,5.44,90.34,47.54,23.53,100.0,10093.43,Moderately High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,2.32,13.82,18.35,0.0,100.0,1116.22,High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,0,5.19,164.79,43.94,22.52,100.0,1403.33,High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,0,5.96,821.83,46.46,23.23,100.0,14279.76,High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,5.76,35.6,43.03,29.58,100.0,23840.5,High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,5.17,17.29,35.29,0.0,100.0,2622.49,Very High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,5,6.65,27.09,41.98,24.8,100.0,2736.67,High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,4.76,14.92,14.3,2.07,100.0,323.4,Very High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,5,3.42,381.58,35.12,23.06,100.0,40095.35,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,3.14,715.74,30.24,22.27,100.0,48201.26,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,5,4.09,468.41,42.98,26.19,100.0,50154.17,High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,2.55,70.89,22.41,13.87,100.0,61103.4,Very High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1.2,10.14,0.0,0.0,100.0,9791.22,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,0,5.54,218.82,38.23,20.2,1000.0,1845.28,High ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4,5.44,163.46,35.72,18.52,1000.0,187.63,Very High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4,2.36,113.82,21.55,13.88,1000.0,22631.1,High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,3,0.65,92.22,7.22,5.22,500.0,799.52,Moderate,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,0.65,92.22,7.22,5.22,500.0,799.52,Moderate,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,8.72,23.23,23.53,14.37,500.0,1315.31,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,2.36,45.54,37.28,15.96,100.0,985.43,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5,4,4.79,110.48,57.23,29.9,100.0,1054.44,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,5,3.02,166.22,41.67,19.91,100.0,392.57,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,5,3.87,108.35,58.11,28.46,100.0,4228.3,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,3,1.93,63.16,12.58,8.33,100.0,1396.88,Moderately High,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,3,1.93,63.16,12.58,8.33,100.0,1396.88,Moderately High,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,5.89,941.69,33.97,11.62,100.0,6297.7,Very High,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,9.69,18.56,36.97,12.3,100.0,699.93,Very High,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,4.9,1528.92,29.02,12.3,100.0,7983.34,Very High,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,5,1.95,69.99,14.88,10.55,500.0,10006.83,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3,4,5.01,621.23,34.6,20.82,500.0,28172.46,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,4,8.01,350.91,44.59,28.82,500.0,2853.9,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,9.52,220.71,35.91,13.85,500.0,4387.45,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,3,0.53,1248.23,6.67,5.59,100.0,200.81,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,0.57,67.5,7.26,5.96,100.0,2058.18,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,1.06,58.38,8.38,4.69,100.0,24.54,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,0.58,34.91,7.08,5.54,100.0,245.58,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,1.07,39.06,8.38,5.74,100.0,43.53,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,0,0.57,38.8,7.26,5.95,1000.0,2058.18,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.87,14.9,8.13,0.0,100.0,104.15,Very High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,4.75,14.05,28.09,0.0,100.0,1648.28,Very High,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,3.95,14.15,23.62,0.0,500.0,116.04,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,4.99,14.68,23.89,0.0,500.0,192.84,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,3,5.08,172.8,27.27,14.39,500.0,19848.18,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,5.34,15.11,35.99,0.0,500.0,246.63,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,6.71,15.82,41.48,0.0,500.0,28.87,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,4.01,11.27,19.75,0.0,500.0,31.05,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,4,5.33,26.81,64.89,20.66,500.0,4791.82,Low ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,5.5,17.65,37.51,0.0,500.0,517.84,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1.58,20.29,68.21,0.0,500.0,518.6,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,4,0.54,33.19,7.73,5.92,500.0,6025.37,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,4,0.54,33.19,7.73,5.92,500.0,6025.37,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,4,3.37,24.69,60.73,22.58,500.0,7979.66,Low ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,5.79,14.9,37.4,0.0,500.0,93.69,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,3,5.99,156.21,51.34,23.76,100.0,3928.94,High ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,3,6.29,34.24,45.16,20.56,500.0,1519.57,High ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
